n,T,method,mean_kernel_μs,std_kernel_μs
5700000,Float32,Forge v1,254.32109832763672,2.28420538872477
5700000,Float32,Forge v4,250.31566619873047,4.492079930504793
5700000,Float32,Forge v8,250.81634521484375,1.9139599130618248
5700000,Float32,CUDA,251.9845962524414,2.7194353814332715
5700000,UInt8,Forge v1,75.81710815429688,0.15894571940104166
5700000,UInt8,Forge v4,20.885467529296875,0.16670367688658264
5700000,UInt8,Forge v8,13.589859008789062,0.22478319205810152
5700000,UInt8,CUDA,12.01629638671875,0.321840552191998
5800000,Float32,Forge v1,256.1807632446289,3.240407790799954
5800000,Float32,Forge v4,254.15420532226562,5.606076586579767
5800000,Float32,Forge v8,255.17940521240234,2.825592676903721
5800000,Float32,CUDA,256.3953399658203,3.5951259034784786
5800000,UInt8,Forge v1,77.2714614868164,0.2087581242968829
5800000,UInt8,Forge v4,21.219253540039062,0.19466795466607237
5800000,UInt8,Forge v8,13.780593872070312,0.15078914929239173
5800000,UInt8,CUDA,12.01629638671875,0.23033423020346067
5900000,Float32,Forge v1,263.214111328125,2.8654347065798356
5900000,Float32,Forge v4,259.6139907836914,4.48363589923359
5900000,Float32,Forge v8,259.75704193115234,1.820084649816956
5900000,Float32,CUDA,264.28699493408203,4.069833001794613
5900000,UInt8,Forge v1,78.60660552978516,0.29842032361854853
5900000,UInt8,Forge v4,21.62456512451172,0.19628348406519047
5900000,UInt8,Forge v8,13.995170593261719,0.22618372393858763
5900000,UInt8,CUDA,12.278556823730469,0.16858739404357612
6000000,Float32,Forge v1,267.4579620361328,3.216049728859221
6000000,Float32,Forge v4,265.3360366821289,5.1632288204355286
6000000,Float32,Forge v8,264.21546936035156,1.4558942028750719
6000000,Float32,CUDA,267.38643646240234,2.4372396827055063
6000000,UInt8,Forge v1,79.8940658569336,0.13533740334452313
6000000,UInt8,Forge v4,21.93450927734375,0.29736021254650286
6000000,UInt8,Forge v8,14.209747314453125,0.16670367688658264
6000000,UInt8,CUDA,12.469291687011719,0.252568699233861
6100000,Float32,Forge v1,272.13096618652344,4.096053084804802
6100000,Float32,Forge v4,266.5519714355469,4.473129043410711
6100000,Float32,Forge v8,268.5546875,2.405810305721557
6100000,Float32,CUDA,273.70452880859375,2.3005985937325364
6100000,UInt8,Forge v1,81.20536804199219,0.20105219905652233
6100000,UInt8,Forge v4,22.292137145996094,0.16858739404357612
6100000,UInt8,Forge v8,14.400482177734375,0.2562922715599871
6100000,UInt8,CUDA,12.707710266113281,0.22618372393858763
6200000,Float32,Forge v1,275.8502960205078,3.1529799183014826
6200000,Float32,Forge v4,273.0369567871094,4.880694834133347
6200000,Float32,Forge v8,271.7256546020508,2.5283113431041895
6200000,Float32,CUDA,276.2794494628906,3.1102229346179877
6200000,UInt8,Forge v1,82.58819580078125,0.23033423020346067
6200000,UInt8,Forge v4,22.721290588378906,0.19628348406519047
6200000,UInt8,Forge v8,14.68658447265625,0.23033423020346067
6200000,UInt8,CUDA,12.707710266113281,0.19628348406519047
6300000,Float32,Forge v1,282.7167510986328,3.1324810107104017
6300000,Float32,Forge v4,276.75628662109375,4.048906272001988
6300000,Float32,Forge v8,278.23448181152344,2.2701989582515876
6300000,Float32,CUDA,282.9551696777344,2.0839475043689877
6300000,UInt8,Forge v1,83.78028869628906,0.1231188248382383
6300000,UInt8,Forge v4,23.031234741210938,0.20105219905652233
6300000,UInt8,Forge v8,14.710426330566406,0.160920276095999
6300000,UInt8,CUDA,12.898445129394531,0.17592067417445703
6400000,Float32,Forge v1,286.0069274902344,3.4826889608190155
6400000,Float32,Forge v4,283.88500213623047,4.6177082629563
6400000,Float32,Forge v8,281.8584442138672,1.978219803711201
6400000,Float32,CUDA,284.3141555786133,3.3477794758201513
6400000,UInt8,Forge v1,85.0677490234375,0.15078914929239173
6400000,UInt8,Forge v4,23.34117889404297,0.2087581242968829
6400000,UInt8,Forge v8,15.020370483398438,0.15894571940104166
6400000,UInt8,CUDA,13.065338134765625,0.2190915545160011
6500000,Float32,Forge v1,288.8917922973633,3.4806027849101056
6500000,Float32,Forge v4,287.31822967529297,5.697101067734228
6500000,Float32,Forge v8,287.60433197021484,1.7413444804095077
6500000,Float32,CUDA,291.7051315307617,3.381567845566
6500000,UInt8,Forge v1,86.40289306640625,0.30157829858478347
6500000,UInt8,Forge v4,23.698806762695312,0.1231188248382383
6500000,UInt8,Forge v8,15.306472778320312,0.2462376496764766
6500000,UInt8,CUDA,13.303756713867188,0.15078914929239173
6600000,Float32,Forge v1,295.5198287963867,3.0764312507066585
6600000,Float32,Forge v4,293.9462661743164,4.275979592251388
6600000,Float32,Forge v8,292.77801513671875,1.9628348406519047
6600000,Float32,CUDA,297.3318099975586,3.8220579605344502
6600000,UInt8,Forge v1,87.76187896728516,0.17592067417445703
6600000,UInt8,Forge v4,24.10411834716797,0.2087581242968829
6600000,UInt8,Forge v8,15.6402587890625,0.27985281724387817
6600000,UInt8,CUDA,13.279914855957031,0.19628348406519047
6700000,Float32,Forge v1,298.88153076171875,3.579279735385365
6700000,Float32,Forge v4,297.8086471557617,4.199973340343308
6700000,Float32,Forge v8,295.6390380859375,2.6358165664318403
6700000,Float32,CUDA,300.3120422363281,3.244206343445197
6700000,UInt8,Forge v1,89.02549743652344,0.23033423020346067
6700000,UInt8,Forge v4,24.29485321044922,0.07539457464619587
6700000,UInt8,Forge v8,15.735626220703125,0.15894571940104166
6700000,UInt8,CUDA,13.566017150878906,0.2087581242968829
6800000,Float32,Forge v1,304.9612045288086,3.333031476903658
6800000,Float32,Forge v4,301.71871185302734,4.574006570665573
6800000,Float32,Forge v8,300.8604049682617,2.2490959706222
6800000,Float32,CUDA,307.44075775146484,2.4758059968066557
6800000,UInt8,Forge v1,90.36064147949219,0.2513152488206529
6800000,UInt8,Forge v4,24.72400665283203,0.19628348406519047
6800000,UInt8,Forge v8,15.997886657714844,0.3067693561811254
6800000,UInt8,CUDA,13.685226440429688,0.16670367688658264
6900000,Float32,Forge v1,306.67781829833984,3.596618877792198
6900000,Float32,Forge v4,305.0088882446289,4.870655506683549
6900000,Float32,Forge v8,305.58109283447266,3.584305268261272
6900000,Float32,CUDA,312.7098083496094,3.986655228820511
6900000,UInt8,Forge v1,91.83883666992188,0.29308142526286085
6900000,UInt8,Forge v4,25.153160095214844,0.2809789900726269
6900000,UInt8,Forge v8,16.045570373535156,0.22618372393858763
6900000,UInt8,CUDA,13.875961303710938,0.2462376496764766
7000000,Float32,Forge v1,313.0912780761719,3.5377475384860535
7000000,Float32,Forge v4,312.28065490722656,5.888290000579225
7000000,Float32,Forge v8,311.13624572753906,3.040810659680206
7000000,Float32,CUDA,318.1934356689453,3.161382011528478
7000000,UInt8,Forge v1,93.00708770751953,0.13533740334452313
7000000,UInt8,Forge v4,25.391578674316406,0.12565762441032646
7000000,UInt8,Forge v8,16.260147094726562,0.2462376496764766
7000000,UInt8,CUDA,14.090538024902344,0.17592067417445703
7100000,Float32,Forge v1,316.3337707519531,4.298592873373797
7100000,Float32,Forge v4,317.5497055053711,4.730404594887051
7100000,Float32,Forge v8,317.31128692626953,3.560259936074512
7100000,Float32,CUDA,321.5789794921875,2.3082727585548475
7100000,UInt8,Forge v1,94.29454803466797,0.20261683120698867
7100000,UInt8,Forge v4,25.725364685058594,0.237090331557215
7100000,UInt8,Forge v8,16.52240753173828,0.22618372393858763
7100000,UInt8,CUDA,14.233589172363281,0.160920276095999
7200000,Float32,Forge v1,321.26903533935547,3.4168708843717037
7200000,Float32,Forge v4,318.33648681640625,5.104608036450438
7200000,Float32,Forge v8,319.86236572265625,2.020549593870888
7200000,Float32,CUDA,327.2056579589844,3.240310333461
7200000,UInt8,Forge v1,95.62969207763672,0.237090331557215
7200000,UInt8,Forge v4,26.082992553710938,0.16670367688658264
7200000,UInt8,Forge v8,16.927719116210938,0.15894571940104166
7200000,UInt8,CUDA,14.424324035644531,0.16858739404357612
7300000,Float32,Forge v1,324.3684768676758,4.3299947252766
7300000,Float32,Forge v4,326.89571380615234,6.51527209137291
7300000,Float32,Forge v8,325.4890441894531,3.0816619722176415
7300000,Float32,CUDA,330.1858901977539,4.298078586556987
7300000,UInt8,Forge v1,96.98867797851562,0.1880671114317454
7300000,UInt8,Forge v4,26.44062042236328,0.3067693561811254
7300000,UInt8,Forge v8,16.85619354248047,0.160920276095999
7300000,UInt8,CUDA,14.400482177734375,0.1231188248382383
7400000,Float32,Forge v1,329.8044204711914,4.424932928686803
7400000,Float32,Forge v4,330.37662506103516,5.407717876305506
7400000,Float32,Forge v8,329.4944763183594,2.3815352223351316
7400000,Float32,CUDA,337.02850341796875,2.0638475848044626
7400000,UInt8,Forge v1,98.08540344238281,0.20105219905652233
7400000,UInt8,Forge v4,26.77440643310547,0.19628348406519047
7400000,UInt8,Forge v8,17.04692840576172,0.20261683120698867
7400000,UInt8,CUDA,14.615058898925781,0.11516711510173033
7500000,Float32,Forge v1,335.5741500854492,2.4885286191067975
7500000,Float32,Forge v4,336.7185592651367,4.2053835490574665
7500000,Float32,Forge v8,333.0230712890625,1.7295164119384057
7500000,Float32,CUDA,341.9637680053711,2.7485433172139357
7500000,UInt8,Forge v1,99.61128234863281,0.1880671114317454
7500000,UInt8,Forge v4,27.060508728027344,0.20261683120698867
7500000,UInt8,Forge v8,17.42839813232422,0.237090331557215
7500000,UInt8,CUDA,14.8773193359375,0.30157829858478347
7600000,Float32,Forge v1,340.46173095703125,4.394784470462319
7600000,Float32,Forge v4,341.48693084716797,6.214198323703426
7600000,Float32,Forge v8,340.27099609375,2.2189869896941192
7600000,Float32,CUDA,345.5162048339844,2.230343189705028
7600000,UInt8,Forge v1,100.89874267578125,0.2462376496764766
7600000,UInt8,Forge v4,27.489662170410156,0.252568699233861
7600000,UInt8,Forge v8,17.61913299560547,0.2854392527908956
7600000,UInt8,CUDA,15.044212341308594,0.2623808228050737
7700000,Float32,Forge v1,343.5373306274414,4.298078586556987
7700000,Float32,Forge v4,347.2328186035156,5.946354589628353
7700000,Float32,Forge v8,342.8220748901367,2.0584851418705425
7700000,Float32,CUDA,349.06864166259766,3.045895197085213
7700000,UInt8,Forge v1,102.09083557128906,0.2190915545160011
7700000,UInt8,Forge v4,27.823448181152344,0.19628348406519047
7700000,UInt8,Forge v8,17.833709716796875,0.1880671114317454
7700000,UInt8,CUDA,15.187263488769531,0.252568699233861
7800000,Float32,Forge v1,350.3561019897461,3.4094690432727557
7800000,Float32,Forge v4,351.9773483276367,4.163118832157012
7800000,Float32,Forge v8,349.18785095214844,2.4241176380534326
7800000,Float32,CUDA,357.12718963623047,2.0676693865015414
7800000,UInt8,Forge v1,103.5451889038086,0.252568699233861
7800000,UInt8,Forge v4,28.10955047607422,0.13533740334452313
7800000,UInt8,Forge v8,18.072128295898438,0.27067480668904625
7800000,UInt8,CUDA,15.354156494140625,0.2562922715599871
7900000,Float32,Forge v1,352.45418548583984,3.7597466781150506
7900000,Float32,Forge v4,355.6966781616211,4.741073992060468
7900000,Float32,Forge v8,354.8622131347656,2.048489077103763
7900000,Float32,CUDA,362.396240234375,2.8786294104695056
7900000,UInt8,Forge v1,104.83264923095703,0.19628348406519047
7900000,UInt8,Forge v4,28.467178344726562,0.1231188248382383
7900000,UInt8,Forge v8,18.167495727539062,0.2462376496764766
7900000,UInt8,CUDA,15.44952392578125,0.15078914929239173
8000000,Float32,Forge v1,358.1047058105469,2.821006671476181
8000000,Float32,Forge v4,358.9153289794922,5.227357175469581
8000000,Float32,Forge v8,358.89148712158203,2.7941237953534794
8000000,Float32,CUDA,362.6108169555664,3.254411178823956
8000000,UInt8,Forge v1,106.048583984375,0.29308142526286085
8000000,UInt8,Forge v4,28.753280639648438,0.20105219905652233
8000000,UInt8,Forge v8,18.42975616455078,0.11516711510173033
8000000,UInt8,CUDA,15.687942504882812,0.29308142526286085
8100000,Float32,Forge v1,362.37239837646484,4.079443376468889
8100000,Float32,Forge v4,365.5672073364258,6.315017647807028
8100000,Float32,Forge v8,360.34584045410156,2.0392184499066195
8100000,Float32,CUDA,370.7408905029297,2.7940107713138174
8100000,UInt8,Forge v1,107.43141174316406,0.2562922715599871
8100000,UInt8,Forge v4,29.18243408203125,0.20105219905652233
8100000,UInt8,Forge v8,18.81122589111328,0.2623808228050737
8100000,UInt8,CUDA,15.783309936523438,0.1880671114317454
8200000,Float32,Forge v1,367.8321838378906,3.375117944562223
8200000,Float32,Forge v4,368.35670471191406,4.717770283907519
8200000,Float32,Forge v8,365.1857376098633,3.265261183681772
8200000,Float32,CUDA,375.6999969482422,3.7944441495296477
8200000,UInt8,Forge v1,108.67118835449219,0.2462376496764766
8200000,UInt8,Forge v4,29.516220092773438,0.2462376496764766
8200000,UInt8,Forge v8,18.858909606933594,0.2623808228050737
8200000,UInt8,CUDA,15.997886657714844,0.237090331557215
8300000,Float32,Forge v1,370.78857421875,3.631135745401963
8300000,Float32,Forge v4,372.76744842529297,4.800384402589929
8300000,Float32,Forge v8,372.8151321411133,2.4106621887363797
8300000,Float32,CUDA,379.3001174926758,2.4299728460524324
8300000,UInt8,Forge v1,110.00633239746094,0.23033423020346067
8300000,UInt8,Forge v4,29.754638671875,0.15078914929239173
8300000,UInt8,Forge v8,19.288063049316406,0.237090331557215
8300000,UInt8,CUDA,16.188621520996094,0.237090331557215
8400000,Float32,Forge v1,374.91321563720703,3.003716657791814
8400000,Float32,Forge v4,379.58621978759766,4.175843163466177
8400000,Float32,Forge v8,377.7742385864258,3.107073752454855
8400000,Float32,CUDA,385.14137268066406,3.377736780583571
8400000,UInt8,Forge v1,111.2222671508789,0.25752149814001163
8400000,UInt8,Forge v4,30.159950256347656,0.20261683120698867
8400000,UInt8,Forge v8,19.33574676513672,0.3067693561811254
8400000,UInt8,CUDA,16.21246337890625,0.15894571940104166
8500000,Float32,Forge v1,380.8021545410156,3.8160215834102953
8500000,Float32,Forge v4,386.35730743408203,4.755439706636824
8500000,Float32,Forge v8,383.56781005859375,2.8561621452692156
8500000,Float32,CUDA,389.40906524658203,3.5772498896014633
8500000,UInt8,Forge v1,112.62893676757812,0.23033423020346067
8500000,UInt8,Forge v4,30.493736267089844,0.2087581242968829
8500000,UInt8,Forge v8,19.550323486328125,0.22478319205810152
8500000,UInt8,CUDA,16.498565673828125,0.27067480668904625
8600000,Float32,Forge v1,383.3293914794922,4.245368457523273
8600000,Float32,Forge v4,389.02759552001953,5.559749956874365
8600000,Float32,Forge v8,386.8579864501953,3.8265996261098634
8600000,Float32,CUDA,392.6277160644531,2.497522338170238
8600000,UInt8,Forge v1,113.8448715209961,0.16858739404357612
8600000,UInt8,Forge v4,30.875205993652344,0.16858739404357612
8600000,UInt8,Forge v8,19.71721649169922,0.2764467737027182
8600000,UInt8,CUDA,16.52240753173828,0.19628348406519047
8700000,Float32,Forge v1,389.3136978149414,4.388240596117431
8700000,Float32,Forge v4,392.1985626220703,5.842201216853176
8700000,Float32,Forge v8,389.88590240478516,1.9949112546174728
8700000,Float32,CUDA,397.1576690673828,2.0224242343797667
8700000,UInt8,Forge v1,115.29922485351562,0.20105219905652233
8700000,UInt8,Forge v4,31.232833862304688,0.22478319205810152
8700000,UInt8,Forge v8,19.884109497070312,0.16670367688658264
8700000,UInt8,CUDA,16.832351684570312,0.23033423020346067
8800000,Float32,Forge v1,392.07935333251953,4.171000376303237
8800000,Float32,Forge v4,399.3511199951172,7.1073800771431515
8800000,Float32,Forge v8,396.20399475097656,2.3110073558395183
8800000,Float32,CUDA,404.42943572998047,2.300735856856893
8800000,UInt8,Forge v1,116.58668518066406,0.19466795466607237
8800000,UInt8,Forge v4,31.566619873046875,0.16670367688658264
8800000,UInt8,Forge v8,20.122528076171875,0.20105219905652233
8800000,UInt8,CUDA,17.070770263671875,0.16670367688658264
8900000,Float32,Forge v1,396.6093063354492,2.8125982871351862
8900000,Float32,Forge v4,405.0016403198242,5.0514365012951234
8900000,Float32,Forge v8,402.37903594970703,3.24975008743676
8900000,Float32,CUDA,409.67464447021484,2.8853135858926637
8900000,UInt8,Forge v1,117.85030364990234,0.160920276095999
8900000,UInt8,Forge v4,31.876564025878906,0.11516711510173033
8900000,UInt8,Forge v8,20.40863037109375,0.23033423020346067
8900000,UInt8,CUDA,16.999244689941406,0.19628348406519047
9000000,Float32,Forge v1,404.0718078613281,3.3881918829534476
9000000,Float32,Forge v4,409.29317474365234,4.29013606236291
9000000,Float32,Forge v8,407.00435638427734,2.9079900181843024
9000000,Float32,CUDA,415.8973693847656,2.748887983754536
9000000,UInt8,Forge v1,119.13776397705078,0.160920276095999
9000000,UInt8,Forge v4,32.28187561035156,0.23033423020346067
9000000,UInt8,Forge v8,20.623207092285156,0.16858739404357612
9000000,UInt8,CUDA,17.309188842773438,0.20105219905652233
9100000,Float32,Forge v1,411.58199310302734,3.486042363325187
9100000,Float32,Forge v4,414.6099090576172,4.575042077580851
9100000,Float32,Forge v8,411.36741638183594,2.7304450517024548
9100000,Float32,CUDA,418.0908203125,3.3608657993418083
9100000,UInt8,Forge v1,120.47290802001953,0.22618372393858763
9100000,UInt8,Forge v4,32.639503479003906,0.17592067417445703
9100000,UInt8,Forge v8,20.933151245117188,0.1880671114317454
9100000,UInt8,CUDA,17.452239990234375,0.1880671114317454
9200000,Float32,Forge v1,409.1024398803711,5.044429824054663
9200000,Float32,Forge v4,416.7795181274414,6.181997548301602
9200000,Float32,Forge v8,416.3503646850586,5.016305248147676
9200000,Float32,CUDA,422.5730895996094,2.9676489620856197
9200000,UInt8,Forge v1,121.80805206298828,0.2623808228050737
9200000,UInt8,Forge v4,33.020973205566406,0.16858739404357612
9200000,UInt8,Forge v8,21.028518676757812,0.15078914929239173
9200000,UInt8,CUDA,17.61913299560547,0.2623808228050737
9300000,Float32,Forge v1,415.87352752685547,4.021122516378765
9300000,Float32,Forge v4,422.7161407470703,5.887431836907747
9300000,Float32,Forge v8,420.6657409667969,1.791932357008142
9300000,Float32,CUDA,425.79174041748047,3.4393481162764186
9300000,UInt8,Forge v1,123.28624725341797,0.345501345305191
9300000,UInt8,Forge v4,33.283233642578125,0.16670367688658264
9300000,UInt8,Forge v8,21.17156982421875,0.2462376496764766
9300000,UInt8,CUDA,17.73834228515625,0.16670367688658264
9400000,Float32,Forge v1,420.90415954589844,4.341575485263839
