n,T,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1189534,Float32,Forge v1,17.35687255859375,0.35184134834891406,54.3844,59.925797075679824
1189534,Float32,Forge v4,16.069412231445312,0.5752868992759024,66.7433,61.93914090110282
1189534,Float32,Forge v8,17.452239990234375,0.46066846040692133,47.1055,35.280835799655065
1189534,Float32,Forge v16,19.431114196777344,0.5758355755086516,62.030699999999996,60.12283456400829
1231551,Float32,CUDA,19.669532775878906,1.0968982173476427,92.8596,92.98741310186975
1231551,Float32,Forge v1,17.9290771484375,0.1880671114317454,47.2393,34.38550115657599
1231551,Float32,Forge v4,17.499923706054688,0.23033423020346067,55.4186,59.65427799170074
1231551,Float32,Forge v8,18.11981201171875,0.4899036091938795,55.972699999999996,59.68621462290192
1231551,Float32,Forge v16,20.360946655273438,0.5413496133780925,60.4893,62.353073621202604
1275051,Float32,CUDA,20.90930938720703,1.52061302130065,44.4839,24.2974608890632
1275051,Float32,Forge v1,18.310546875,0.31389264517039456,75.8459,64.25045590404613
1275051,Float32,Forge v4,18.739700317382812,0.3589499724908261,58.1477,61.19306396979245
1275051,Float32,Forge v8,18.978118896484375,0.4924752993529532,77.2417,83.82534180869436
1275051,Float32,Forge v16,21.266937255859375,0.7266444810652708,56.5245,42.977470765377625
1320088,Float32,CUDA,21.648406982421875,1.4207649218296396,55.4899,50.88717660439284
1320088,Float32,Forge v1,19.025802612304688,0.33340735377316527,58.2374,60.25217364672876
1320088,Float32,Forge v4,19.669532775878906,0.4530650079644275,51.7119,30.70088656139356
1320088,Float32,Forge v8,19.90795135498047,0.4242689709675833,62.6356,68.3474419633488
1320088,Float32,Forge v16,24.366378784179688,0.7931375471671199,63.372800000000005,58.472554024754025
1366716,Float32,CUDA,22.81665802001953,1.7701230370559886,55.933800000000005,31.339797492077775
1366716,Float32,Forge v1,19.550323486328125,0.40523366241397735,60.1858,61.02046467429322
1366716,Float32,Forge v4,20.28942108154297,0.3067693561811254,59.9765,60.12118636969833
1366716,Float32,Forge v8,20.694732666015625,0.5001110306597478,59.8855,59.88404596338197
1366716,Float32,Forge v16,24.34253692626953,0.42723592299511,57.9921,33.366719788336
1414991,Float32,CUDA,23.126602172851562,1.5286909788188414,57.4161,51.262165386374384
1414991,Float32,Forge v1,20.265579223632812,0.22478319205810152,61.0085,61.42581611315121
1414991,Float32,Forge v4,21.266937255859375,0.33340735377316527,62.5116,64.54637218344996
1414991,Float32,Forge v8,21.55303955078125,0.321840552191998,56.5195,39.36966738845755
1414991,Float32,Forge v16,24.843215942382812,0.6031565971695669,67.9132,64.10068424110446
1464971,Float32,CUDA,23.674964904785156,1.5696644261894255,57.7487,52.25414002535003
1464971,Float32,Forge v1,20.956993103027344,0.13533740334452313,67.8952,31.420841642309824
1464971,Float32,Forge v4,22.05371856689453,0.30262363377666107,61.1435,59.87804841926631
1464971,Float32,Forge v8,22.05371856689453,0.4530650079644275,60.884699999999995,58.22057804028095
1464971,Float32,Forge v16,26.273727416992188,0.4873183478277808,74.5942,63.18530060034181
1516717,Float32,CUDA,24.509429931640625,1.3430678160526026,57.5145,49.55096543346949
